ano,quantidade_vinculos_ativos,cep,bairros_fortaleza
2019,6,60160041,0046
2019,16,60115220,0046
2019,1,60160230,0046
2019,1,60175070,0046
2019,319,60170000,0046
2019,2,60160230,0046
2019,1,60160230,0046
2019,1,60165080,0046
2019,29,60160230,0046
2019,24,60125120,0046
2019,6,60160140,0046
2019,5,60160230,0046
2019,1,60125100,0046
2019,2,60170250,0046
2019,4,60160140,0046
2019,3,60160230,0046
2019,24,60170250,0046
2019,1,60110370,0046
2019,2,60160210,0046
2019,6,60165070,0046
2019,2,60165121,0046
2019,4,60160230,0046
2019,129,60125160,0046
2019,5,60160060,0046
2019,1,60160230,0046
2019,23,60115170,0046
2019,1,60110370,0046
2019,2,60160120,0046
2019,2,60110370,0046
2019,2,60110370,0046
2019,8,60160041,0046
2019,2,60170240,0046
2019,55,60175070,0046
2019,8,60170000,0046
2019,1,60120000,0046
2019,1,60160140,0046
2019,10,60165121,0046
2019,5,60160140,0046
2019,3,60160250,0046
2019,4,60160250,0046
2019,5,60170240,0046
2019,1,60110370,0046
2019,8,60125070,0046
2019,5,60165121,0046
2019,5,60170000,0046
2019,44,60125120,0046
2019,3,60160230,0046
2019,5,60170040,0046
2019,3,60160120,0046
2019,46,60170220,0046
2019,5,60110370,0046
2019,9,60160110,0046
2019,3,60170320,0046
2019,1,60170000,0046
2019,3,60125000,0046
2019,5,60175000,0046
2019,4,60160120,0046
2019,2,60125150,0046
2019,1,60160230,0046
2019,4,60160230,0046
2019,5,60160110,0046
2019,1,60115170,0046
2019,3,60160230,0046
2019,1,60170000,0046
2019,1,60170240,0046
2019,1,60160230,0046
2019,2,60120020,0046
2019,4,60160250,0046
2019,1,60115080,0046
2019,33,60170220,0046
2019,1,60175000,0046
2019,4,60160230,0046
2019,3,60170250,0046
2019,1,60120000,0046
2019,3,60120000,0046
2019,6,60115000,0046
2019,1,60125150,0046
2019,5,60165090,0046
2019,5,60115170,0046
2019,7,60160080,0046
2019,2,60120000,0046
2019,2,60165110,0046
2019,4,60170020,0046
2019,1,60160120,0046
2019,1,60125000,0046
2019,1,60125120,0046
2019,29,60165090,0046
2019,30,60115280,0046
2019,2,60125160,0046
2019,2,60165121,0046
2019,12,60160230,0046
2019,113,60165121,0046
2019,27,60115170,0046
2019,2,60165070,0046
2019,12,60125150,0046
2019,2,60115170,0046
2019,2,60160230,0046
2019,3,60160230,0046
2019,3,60125000,0046
2019,3,60125150,0046
2019,12,60165121,0046
2019,2,60160140,0046
2019,1,60170310,0046
2019,4,60160230,0046
2019,1,60165110,0046
2019,2,60110370,0046
2019,1,60160230,0046
2019,1,60165121,0046
2019,2,60160230,0046
2019,2,60170000,0046
2019,9,60160110,0046
2019,5,60160110,0046
2019,6,60120010,0046
2019,2,60175000,0046
2019,2,60165070,0046
2019,2,60160230,0046
2019,5,60160120,0046
2019,1,60115220,0046
2019,4,60125150,0046
2019,5,60125100,0046
2019,1,60110370,0046
2019,7,60160230,0046
2019,6,60125000,0046
2019,57,60160110,0046
2019,1,60160110,0046
2019,4,60170250,0046
2019,6,60120020,0046
2019,4,60160230,0046
2019,4,60160230,0046
2019,1,60175070,0046
2019,5,60165110,0046
2019,1,60160230,0046
2019,4,60175000,0046
2019,11,60170020,0046
2019,2,60175000,0046
2019,4,60160230,0046
2019,1,60115170,0046
2019,1,60125150,0046
2019,4,60125150,0046
2019,7,60115280,0046
2019,4,60160230,0046
2019,1,60160120,0046
2019,6,60160140,0046
2019,52,60160230,0046
2019,2,60160041,0046
2019,4,60160230,0046
2019,12,60120000,0046
2019,23,60160120,0046
2019,2,60175070,0046
2019,8,60160230,0046
2019,2,60160250,0046
2019,18,60115000,0046
2019,1,60125150,0046
2019,4,60165070,0046
2019,3,60165121,0046
2019,6,60115190,0046
2019,5,60125150,0046
2019,1,60125070,0046
2019,1,60170000,0046
2019,2,60115220,0046
2019,5,60170250,0046
2019,4,60165121,0046
2019,1,60125100,0046
2019,2,60110370,0046
2019,1,60115000,0046
2019,4,60120000,0046
2019,1,60160120,0046
2019,1,60115170,0046
2019,1,60125070,0046
2019,31,60115280,0046
2019,3,60160230,0046
2019,1,60160080,0046
2019,33,60160230,0046
2019,138,60125100,0046
2019,5,60115000,0046
2019,3,60115170,0046
2019,2,60125160,0046
2019,1,60120020,0046
2019,3,60160230,0046
2019,3,60160230,0046
2019,2,60125100,0046
2019,9,60160230,0046
2019,1,60165121,0046
2019,1,60110370,0046
2019,34,60170220,0046
2019,6,60165100,0046
2019,1,60160230,0046
2019,6,60110370,0046
2019,7,60165070,0046
2019,1,60165121,0046
2019,1,60125100,0046
2019,3,60165090,0046
2019,1,60125000,0046
2019,1,60110370,0046
2019,6,60170250,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,3,60170250,0046
2019,5,60165081,0046
2019,1,60110370,0046
2019,3,60170040,0046
2019,2,60110370,0046
2019,1,60170000,0046
2019,1,60170150,0046
2019,1,60160230,0046
2019,8,60175040,0046
2019,3,60170000,0046
2019,6,60120000,0046
2019,10,60160250,0046
2019,1,60110370,0046
2019,1,60115190,0046
2019,5,60160120,0046
2019,3,60170250,0046
2019,2,60165080,0046
2019,57,60170250,0046
2019,2,60175070,0046
2019,1,60160230,0046
2019,1,60125100,0046
2019,1,60160230,0046
2019,12,60115000,0046
2019,12,60165121,0046
2019,3,60170240,0046
2019,10,60160120,0046
2019,4,60175070,0046
2019,6,60170000,0046
2019,1,60160230,0046
2019,601,60115080,0046
2019,5,60170020,0046
2019,3,60125100,0046
2019,2,60170000,0046
2019,3,60160250,0046
2019,2,60160230,0046
2019,10,60120000,0046
2019,3,60125150,0046
2019,2,60160041,0046
2019,2,60115000,0046
2019,4,60160250,0046
2019,1,60170000,0046
2019,1,60125120,0046
2019,1,60165110,0046
2019,7,60170250,0046
2019,36,60170250,0046
2019,4,60125100,0046
2019,12,60160230,0046
2019,7,60165121,0046
2019,64,60125120,0046
2019,2,60160230,0046
2019,11,60115220,0046
2019,4,60160110,0046
2019,21,60115190,0046
2019,3,60110370,0046
2019,6,60160070,0046
2019,28,60160250,0046
2019,15,60115170,0046
2019,92,60165121,0046
2019,1,60170310,0046
2019,6,60125150,0046
2019,5,60160110,0046
2019,2,60160250,0046
2019,21,60160230,0046
2019,34,60165121,0046
2019,29,60170240,0046
2019,1,60170150,0046
2019,1,60170000,0046
2019,6,60120000,0046
2019,58,60165121,0046
2019,26,60170000,0046
2019,9,60165070,0046
2019,2,60160230,0046
2019,11,60170040,0046
2019,7,60160230,0046
2019,1,60110370,0046
2019,9,60110370,0046
2019,4,60125120,0046
2019,10,60170000,0046
2019,12,60160230,0046
2019,4,60170040,0046
2019,5,60160230,0046
2019,2,60115080,0046
2019,10,60160140,0046
2019,6,60160120,0046
2019,34,60125160,0046
2019,6,60170000,0046
2019,1,60160230,0046
2019,5,60115190,0046
2019,6,60170020,0046
2019,1,60160110,0046
2019,4,60125150,0046
2019,11,60165121,0046
2019,2,60115000,0046
2019,1,60175070,0046
2019,13,60125100,0046
2019,10,60165121,0046
2019,278,60115170,0046
2019,6,60160110,0046
2019,4,60160230,0046
2019,8,60115080,0046
2019,4,60120020,0046
2019,1,60115190,0046
2019,2,60115190,0046
2019,5,60125160,0046
2019,5,60125120,0046
2019,1,60115270,0046
2019,1,60120020,0046
2019,5,60170020,0046
2019,3,60160230,0046
2019,3,60165090,0046
2019,5,60160110,0046
2019,1,60170000,0046
2019,1,60160230,0046
2019,2,60160250,0046
2019,1,60170320,0046
2019,1,60110370,0046
2019,3,60165090,0046
2019,154,60170250,0046
2019,1,60120000,0046
2019,2,60160230,0046
2019,5,60160230,0046
2019,1,60160230,0046
2019,3,60170040,0046
2019,6,60115000,0046
2019,11,60170250,0046
2019,1,60160230,0046
2019,1,60165070,0046
2019,1,60160230,0046
2019,17,60120000,0046
2019,1,60165090,0046
2019,1,60160230,0046
2019,4,60165070,0046
2019,45,60160230,0046
2019,7,60160041,0046
2019,1,60125120,0046
2019,5,60125150,0046
2019,1,60160230,0046
2019,1,60160140,0046
2019,1,60165110,0046
2019,1,60115000,0046
2019,4,60160230,0046
2019,3,60170320,0046
2019,5,60120000,0046
2019,44,60165070,0046
2019,1334,60115170,0046
2019,6,60165090,0046
2019,1,60160230,0046
2019,4,60175070,0046
2019,1,60160230,0046
2019,1,60175070,0046
2019,1,60125160,0046
2019,1,60125150,0046
2019,1,60165121,0046
2019,46,60170250,0046
2019,155,60125150,0046
2019,16,60125150,0046
2019,5,60120020,0046
2019,3,60170250,0046
2019,6,60165070,0046
2019,6,60160230,0046
2019,6,60160230,0046
2019,3,60125000,0046
2019,1,60170040,0046
2019,37,60125120,0046
2019,3,60125150,0046
2019,5,60125150,0046
2019,45,60160230,0046
2019,7,60125000,0046
2019,1,60115080,0046
2019,2,60160230,0046
2019,1,60110370,0046
2019,1,60160230,0046
2019,1,60170250,0046
2019,14,60165121,0046
2019,6,60115220,0046
2019,5,60125160,0046
2019,6,60160120,0046
2019,5,60170310,0046
2019,2,60120000,0046
2019,9,60165121,0046
2019,1,60120020,0046
2019,15,60115170,0046
2019,3,60115220,0046
2019,36,60175040,0046
2019,5,60160250,0046
2019,4,60115000,0046
2019,7,60170020,0046
2019,1,60115080,0046
2019,2,60160230,0046
2019,4,60170020,0046
2019,2,60120000,0046
2019,4,60160230,0046
2019,4,60115280,0046
2019,4,60170320,0046
2019,4,60170020,0046
2019,80,60160230,0046
2019,1,60160120,0046
2019,6,60170040,0046
2019,2,60110370,0046
2019,1,60110370,0046
2019,3,60165080,0046
2019,1,60120020,0046
2019,1,60125120,0046
2019,4,60170020,0046
2019,2,60160250,0046
2019,6,60160230,0046
2019,6,60115010,0046
2019,2,60175070,0046
2019,1,60160230,0046
2019,17,60160250,0046
2019,1,60160230,0046
2019,23,60115080,0046
2019,3,60170000,0046
2019,9,60125070,0046
2019,5,60160230,0046
2019,1,60160230,0046
2019,34,60125100,0046
2019,8,60115170,0046
2019,1,60170000,0046
2019,10,60170020,0046
2019,1,60160230,0046
2019,5,60160120,0046
2019,6,60125100,0046
2019,1,60170000,0046
2019,2,60170240,0046
2019,1,60160230,0046
2019,14,60120000,0046
2019,5,60165070,0046
2019,2,60115000,0046
2019,9,60115000,0046
2019,3,60165121,0046
2019,1,60115280,0046
2019,4,60160230,0046
2019,6,60160230,0046
2019,7,60115170,0046
2019,6,60125100,0046
2019,4,60160120,0046
2019,1,60170020,0046
2019,2,60160230,0046
2019,1,60170220,0046
2019,1,60160080,0046
2019,18,60170000,0046
2019,4,60125000,0046
2019,3,60125120,0046
2019,2,60125000,0046
2019,1,60125120,0046
2019,5,60170040,0046
2019,6,60170040,0046
2019,1,60125150,0046
2019,2,60170320,0046
2019,1,60165081,0046
2019,27,60160250,0046
2019,3,60170150,0046
2019,6,60110370,0046
2019,1,60160230,0046
2019,1,60170040,0046
2019,1,60115170,0046
2019,2,60115000,0046
2019,5,60170020,0046
2019,7,60125150,0046
2019,2,60160230,0046
2019,1,60160230,0046
2019,14,60160230,0046
2019,1,60160230,0046
2019,1,60170250,0046
2019,8,60125000,0046
2019,4,60160230,0046
2019,1,60160230,0046
2019,9,60160230,0046
2019,5,60125080,0046
2019,203,60115170,0046
2019,7,60175070,0046
2019,1,60170240,0046
2019,6,60160230,0046
2019,1,60160180,0046
2019,1,60120020,0046
2019,16,60160120,0046
2019,2,60120000,0046
2019,1,60160060,0046
2019,6,60170020,0046
2019,177,60165121,0046
2019,2,60170250,0046
2019,7,60170020,0046
2019,3,60170020,0046
2019,6,60160250,0046
2019,5,60170150,0046
2019,25,60170250,0046
2019,5,60160041,0046
2019,1,60175070,0046
2019,4,60160230,0046
2019,4,60115190,0046
2019,5,60165121,0046
2019,5,60120000,0046
2019,12,60165121,0046
2019,2,60115090,0046
2019,5,60115170,0046
2019,5,60160060,0046
2019,18,60125120,0046
2019,1,60165070,0046
2019,1,60120000,0046
2019,2,60170000,0046
2019,21,60165070,0046
2019,1,60160110,0046
2019,1,60170320,0046
2019,2,60115000,0046
2019,4,60170240,0046
2019,24,60160250,0046
2019,3,60125150,0046
2019,3,60170320,0046
2019,5,60115170,0046
2019,20,60125150,0046
2019,1,60160230,0046
2019,2,60165090,0046
2019,4,60170250,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,5,60165110,0046
2019,1,60160230,0046
2019,29,60160230,0046
2019,17,60175040,0046
2019,10,60160110,0046
2019,7,60175000,0046
2019,25,60170310,0046
2019,1,60125150,0046
2019,3,60175070,0046
2019,1,60160230,0046
2019,7,60165070,0046
2019,8,60170250,0046
2019,9,60170310,0046
2019,1,60170000,0046
2019,21,60115280,0046
2019,1,60165070,0046
2019,2,60125150,0046
2019,3,60170000,0046
2019,2,60160140,0046
2019,4,60125150,0046
2019,2,60160230,0046
2019,10,60170000,0046
2019,9,60160120,0046
2019,7,60175070,0046
2019,2,60165070,0046
2019,6,60175070,0046
2019,1,60160230,0046
2019,7,60160230,0046
2019,6,60170320,0046
2019,1,60175040,0046
2019,13,60170250,0046
2019,5,60125160,0046
2019,1,60165070,0046
2019,3,60125070,0046
2019,2,60160070,0046
2019,1,60160230,0046
2019,2,60125150,0046
2019,17,60115170,0046
2019,5,60160080,0046
2019,1,60160230,0046
2019,36,60170000,0046
2019,4,60165081,0046
2019,5,60160010,0046
2019,5,60160140,0046
2019,1,60170240,0046
2019,6,60120000,0046
2019,9,60160230,0046
2019,5,60170040,0046
2019,6,60160060,0046
2019,2,60125070,0046
2019,1,60160230,0046
2019,1,60165070,0046
2019,1,60125150,0046
2019,5,60160070,0046
2019,1,60160230,0046
2019,23,60165080,0046
2019,17,60170150,0046
2019,3,60115280,0046
2019,13,60115080,0046
2019,29,60115000,0046
2019,4,60170000,0046
2019,3,60125070,0046
2019,4,60165080,0046
2019,6,60165110,0046
2019,7,60170000,0046
2019,10,60165080,0046
2019,8,60160140,0046
2019,1,60160230,0046
2019,3,60160120,0046
2019,9,60170020,0046
2019,2,60110370,0046
2019,1,60160230,0046
2019,5,60160110,0046
2019,1,60160230,0046
2019,1,60165070,0046
2019,2,60160230,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,6,60115000,0046
2019,4,60125120,0046
2019,1,60175040,0046
2019,2,60160230,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,57,60170020,0046
2019,8,60160230,0046
2019,4,60125070,0046
2019,1,60175070,0046
2019,96,60165121,0046
2019,5,60175070,0046
2019,1,60165121,0046
2019,3,60160250,0046
2019,1,60170240,0046
2019,1,60160230,0046
2019,5,60160230,0046
2019,4,60160230,0046
2019,5,60125150,0046
2019,9,60170250,0046
2019,188,60175070,0046
2019,8,60170060,0046
2019,17,60160110,0046
2019,1,60170250,0046
2019,643,60115170,0046
2019,1,60120020,0046
2019,1,60115280,0046
2019,1,60125160,0046
2019,1,60115220,0046
2019,10,60125000,0046
2019,9,60120000,0046
2019,5,60160250,0046
2019,1,60160090,0046
2019,2,60165090,0046
2019,10,60125000,0046
2019,1,60160060,0046
2019,9,60125100,0046
2019,3,60160230,0046
2019,28,60160250,0046
2019,5,60115170,0046
2019,5,60170320,0046
2019,20,60165070,0046
2019,1,60170240,0046
2019,1,60125100,0046
2019,5,60125100,0046
2019,14,60115000,0046
2019,7,60165090,0046
2019,1,60175070,0046
2019,8,60115170,0046
2019,6,60125120,0046
2019,5,60125120,0046
2019,2,60175070,0046
2019,1,60125000,0046
2019,5,60160140,0046
2019,2,60160230,0046
2019,3,60120020,0046
2019,73,60170020,0046
2019,22,60165090,0046
2019,5,60165070,0046
2019,1,60115170,0046
2019,1,60160041,0046
2019,16,60160250,0046
2019,3,60165121,0046
2019,7,60170250,0046
2019,3,60160230,0046
2019,3,60160250,0046
2019,2,60115080,0046
2019,2,60170000,0046
2019,16,60115080,0046
2019,1,60165080,0046
2019,1,60115220,0046
2019,2,60160230,0046
2019,37,60165080,0046
2019,4,60125000,0046
2019,1,60165121,0046
2019,1,60175000,0046
2019,21,60175070,0046
2019,1,60175070,0046
2019,2,60115080,0046
2019,5,60125150,0046
2019,2,60160230,0046
2019,6,60160230,0046
2019,1,60170040,0046
2019,18,60160250,0046
2019,5,60170020,0046
2019,11,60160041,0046
2019,1,60170310,0046
2019,8,60125100,0046
2019,6,60170150,0046
2019,1,60175040,0046
2019,2,60115000,0046
2019,5,60115190,0046
2019,10,60120000,0046
2019,5,60125070,0046
2019,88,60115080,0046
2019,56,60165081,0046
2019,5,60160230,0046
2019,4,60125000,0046
2019,8,60165070,0046
2019,1,60115010,0046
2019,4,60125150,0046
2019,2,60125150,0046
2019,21,60170310,0046
2019,14,60120020,0046
2019,4,60170000,0046
2019,2,60115170,0046
2019,13,60160250,0046
2019,1,60165121,0046
2019,3,60125070,0046
2019,4,60165081,0046
2019,4,60160230,0046
2019,1,60160230,0046
2019,11,60120000,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,2,60115190,0046
2019,5,60115280,0046
2019,1,60115280,0046
2019,40,60115170,0046
2019,17,60115080,0046
2019,2,60115190,0046
2019,1,60160230,0046
2019,1,60125120,0046
2019,8,60160230,0046
2019,5,60165090,0046
2019,7,60170000,0046
2019,10,60170000,0046
2019,1,60160230,0046
2019,9,60170000,0046
2019,2,60125100,0046
2019,1,60160230,0046
2019,63,60160120,0046
2019,3,60160230,0046
2019,14,60170250,0046
2019,9,60160230,0046
2019,8,60160110,0046
2019,5,60160120,0046
2019,5,60160250,0046
2019,9,60115000,0046
2019,20,60115080,0046
2019,1,60160230,0046
2019,12,60160080,0046
2019,5,60170000,0046
2019,10,60125070,0046
2019,1,60125150,0046
2019,8,60115170,0046
2019,39,60120000,0046
2019,2,60170000,0046
2019,6,60160060,0046
2019,9,60115190,0046
2019,2,60160230,0046
2019,20,60160230,0046
2019,6,60110370,0046
2019,9,60170040,0046
2019,5,60125100,0046
2019,3,60160230,0046
2019,1,60110370,0046
2019,5,60160140,0046
2019,1,60115170,0046
2019,2,60125120,0046
2019,5,60125100,0046
2019,35,60115220,0046
2019,1,60165080,0046
2019,3,60170220,0046
2019,2,60160230,0046
2019,3,60160230,0046
2019,1,60125070,0046
2019,4,60170020,0046
2019,7,60170000,0046
2019,1,60175000,0046
2019,1,60160230,0046
2019,4,60160230,0046
2019,9,60170210,0046
2019,7,60125150,0046
2019,1,60170000,0046
2019,1,60110370,0046
2019,7,60160230,0046
2019,2,60160230,0046
2019,4,60165090,0046
2019,12,60165070,0046
2019,4,60125150,0046
2019,4,60170320,0046
2019,2,60160080,0046
2019,18,60125070,0046
2019,1,60160230,0046
2019,6,60160230,0046
2019,50,60160230,0046
2019,8,60165180,0046
2019,4,60125100,0046
2019,26,60175040,0046
2019,2,60160250,0046
2019,1,60170210,0046
2019,3,60165121,0046
2019,1,60160041,0046
2019,4,60170000,0046
2019,12,60160060,0046
2019,2,60115170,0046
2019,1,60165121,0046
2019,2,60160110,0046
2019,2,60170250,0046
2019,1,60165121,0046
2019,3,60160250,0046
2019,1,60160230,0046
2019,11,60125100,0046
2019,14,60120000,0046
2019,10,60170040,0046
2019,57,60175040,0046
2019,2,60110370,0046
2019,15,60160230,0046
2019,20,60165121,0046
2019,8,60125100,0046
2019,4,60160230,0046
2019,6,60160230,0046
2019,23,60115270,0046
2019,1,60125120,0046
2019,31,60115000,0046
2019,4,60160230,0046
2019,1,60170240,0046
2019,1,60125160,0046
2019,2,60125000,0046
2019,26,60160230,0046
2019,33,60165121,0046
2019,1,60160060,0046
2019,1,60170000,0046
2019,8,60170310,0046
2019,4,60160230,0046
2019,3,60175000,0046
2019,34,60170020,0046
2019,5,60160230,0046
2019,5,60120020,0046
2019,3,60115010,0046
2019,1,60170250,0046
2019,2,60160140,0046
2019,1,60110370,0046
2019,11,60165121,0046
2019,11,60160070,0046
2019,5,60160060,0046
2019,20,60175040,0046
2019,8,60125150,0046
2019,1,60125150,0046
2019,1,60110400,0046
2019,8,60125070,0046
2019,4,60125150,0046
2019,3,60160230,0046
2019,15,60165121,0046
2019,8,60160060,0046
2019,4,60160230,0046
2019,2,60160250,0046
2019,5,60170250,0046
2019,13,60125150,0046
2019,41,60115190,0046
2019,6,60125150,0046
2019,1,60160230,0046
2019,5,60160250,0046
2019,26,60125100,0046
2019,24,60170320,0046
2019,1,60170240,0046
2019,1,60160250,0046
2019,5,60125160,0046
2019,79,60175040,0046
2019,11,60125120,0046
2019,11,60125150,0046
2019,2,60160230,0046
2019,3,60160120,0046
2019,2,60160110,0046
2019,5,60160140,0046
2019,50,60160230,0046
2019,2,60160060,0046
2019,8,60160120,0046
2019,3,60160230,0046
2019,3,60170310,0046
2019,3,60115220,0046
2019,1,60160230,0046
2019,3,60160230,0046
2019,1,60115000,0046
2019,7,60170240,0046
2019,4,60160230,0046
2019,42,60125150,0046
2019,5,60170270,0046
2019,1,60160250,0046
2019,5,60165070,0046
2019,4,60170220,0046
2019,2,60175070,0046
2019,13,60115190,0046
2019,1,60170000,0046
2019,7,60175070,0046
2019,23,60120020,0046
2019,5,60160230,0046
2019,5,60165500,0046
2019,13,60170000,0046
2019,4,60115190,0046
2019,4,60170000,0046
2019,2,60160120,0046
2019,8,60170320,0046
2019,3,60170310,0046
2019,14,60160230,0046
2019,2,60160230,0046
2019,7,60165121,0046
2019,2,60175040,0046
2019,12,60125100,0046
2019,2,60175070,0046
2019,1,60115280,0046
2019,2,60120000,0046
2019,4,60160230,0046
2019,8,60160041,0046
2019,1,60160250,0046
2019,1,60120020,0046
2019,18,60170000,0046
2019,2,60160250,0046
2019,19,60160230,0046
2019,2,60160230,0046
2019,17,60120020,0046
2019,2,60115000,0046
2019,27,60170040,0046
2019,6,60125070,0046
2019,2,60160140,0046
2019,1,60160140,0046
2019,14,60160140,0046
2019,7,60160230,0046
2019,21,60160230,0046
2019,1,60160230,0046
2019,5,60160230,0046
2019,17,60175000,0046
2019,4,60115000,0046
2019,1,60115280,0046
2019,3,60160230,0046
2019,1,60160250,0046
2019,3,60160230,0046
2019,1,60160230,0046
2019,3,60125150,0046
2019,11,60125120,0046
2019,375,60120000,0046
2019,37,60160230,0046
2019,2,60165090,0046
2019,2,60165080,0046
2019,8,60125100,0046
2019,5,60125100,0046
2019,1,60110370,0046
2019,9,60125100,0046
2019,74,60120000,0046
2019,21,60160220,0046
2019,1,60115000,0046
2019,179,60115280,0046
2019,3,60115220,0046
2019,1,60160230,0046
2019,22,60170000,0046
2019,3,60160230,0046
2019,3,60170240,0046
2019,22,60165090,0046
2019,2,60170250,0046
2019,6,60160230,0046
2019,6,60160230,0046
2019,2,60175070,0046
2019,2,60170310,0046
2019,6,60170150,0046
2019,1,60110370,0046
2019,1,60160080,0046
2019,2,60165081,0046
2019,2,60160230,0046
2019,2,60170250,0046
2019,1,60125150,0046
2019,15,60160230,0046
2019,2,60160230,0046
2019,5,60170040,0046
2019,12,60165070,0046
2019,5,60160060,0046
2019,2,60160041,0046
2019,2,60125150,0046
2019,1,60160230,0046
2019,4,60170020,0046
2019,10,60115080,0046
2019,5,60115190,0046
2019,1,60175000,0046
2019,1,60170250,0046
2019,3,60170250,0046
2019,2,60160120,0046
2019,9,60120000,0046
2019,1,60160070,0046
2019,1,60115190,0046
2019,87,60165121,0046
2019,3,60175000,0046
2019,1,60160230,0046
2019,2,60160230,0046
2019,2,60170240,0046
2019,2,60160140,0046
2019,1,60160230,0046
2019,7,60120010,0046
2019,8,60110370,0046
2019,1,60125000,0046
2019,1,60115000,0046
2019,1,60160230,0046
2019,13,60175070,0046
2019,6,60125150,0046
2019,1,60125100,0046
2019,1,60160230,0046
2019,6,60170000,0046
2019,1,60125000,0046
2019,5,60165090,0046
2019,13,60115080,0046
2019,1,60115190,0046
2019,15,60165080,0046
2019,2,60160250,0046
2019,14,60165081,0046
2019,9,60170250,0046
2019,1,60125160,0046
2019,2,60115190,0046
2019,12,60170240,0046
2019,89,60160230,0046
2019,2,60160230,0046
2019,18,60120020,0046
2019,2,60120020,0046
2019,1,60125000,0046
2019,10,60120020,0046
2019,62,60125000,0046
2019,5,60125150,0046
2019,80,60160140,0046
2019,2,60170250,0046
2019,1,60160230,0046
2019,1,60160250,0046
2019,6,60170310,0046
2019,6,60160230,0046
2019,1,60115080,0046
2019,5,60170310,0046
2019,16,60160110,0046
2019,1,60170250,0046
2019,1,60115170,0046
2019,4,60165070,0046
2019,16,60110370,0046
2019,1,60160230,0046
2019,17,60160230,0046
2019,1,60115000,0046
2019,1,60160230,0046
2019,4,60170040,0046
2019,12,60160230,0046
2019,1,60160140,0046
2019,1,60160230,0046
2019,618,60160230,0046
2019,23,60125100,0046
2019,1,60160230,0046
2019,6,60165090,0046
2019,2,60175040,0046
2019,5,60125070,0046
2019,1,60160230,0046
2019,4,60160230,0046
2019,8,60115080,0046
2019,2,60170230,0046
2019,4,60160230,0046
2019,10,60160120,0046
2019,2,60160250,0046
2019,1,60125000,0046
2019,1,60115170,0046
2019,2,60115190,0046
2019,4,60170250,0046
2019,1,60125120,0046
2019,26,60175070,0046
2019,8,60165121,0046
2019,3,60115000,0046
2019,17,60170060,0046
2019,9,60125100,0046
2019,5,60160230,0046
2019,2,60160230,0046
2019,10,60170320,0046
2019,1,60120020,0046
2019,2,60170040,0046
2019,6,60170020,0046
2019,1,60165070,0046
2019,2,60160230,0046
2019,2,60125070,0046
2019,5,60170250,0046
2019,50,60125000,0046
2019,6,60175000,0046
2019,6,60115280,0046
2019,11,60120020,0046
2019,20,60110370,0046
2019,1,60125120,0046
2019,1,60110370,0046
2019,15,60160230,0046
2019,1,60160230,0046
2019,3,60110370,0046
2019,6,60160250,0046
2019,5,60170250,0046
2019,5,60115280,0046
2019,1,60160230,0046
2019,1,60115170,0046
2019,1,60120020,0046
2019,1,60170220,0046
2019,1,60160230,0046
2019,55,60165080,0046
2019,3,60125100,0046
2019,9,60170060,0046
2019,3,60160230,0046
2019,1,60115080,0046
2019,1,60115190,0046
2019,1,60160230,0046
2019,1,60170310,0046
2019,18,60115280,0046
2019,1,60160230,0046
2019,2,60125150,0046
2019,5,60120000,0046
2019,6,60160060,0046
2019,3,60160230,0046
2019,3,60165180,0046
2019,2,60160230,0046
2019,1,60165121,0046
2019,1,60170000,0046
2019,3,60115280,0046
2019,4,60115080,0046
2019,6,60120020,0046
2019,8,60170250,0046
2019,10,60170210,0046
2019,1,60170250,0046
2019,15,60170240,0046
2019,21,60110370,0046
2019,11,60160230,0046
2019,8,60170320,0046
2019,12,60115080,0046
2019,1,60110370,0046
2019,3,60115170,0046
2019,1,60160250,0046
2019,3,60125150,0046
2019,11,60170150,0046
2019,5,60170240,0046
2019,2,60120020,0046
2019,4,60125000,0046
2019,2,60125000,0046
2019,2,60170000,0046
2019,1,60160230,0046
2019,4,60170250,0046
2019,4,60125070,0046
2019,1,60170000,0046
2019,44,60110370,0046
2019,1,60110370,0046
2019,4,60160230,0046
2019,18,60175070,0046
2019,4,60115170,0046
2019,1,60160050,0046
2019,14,60125000,0046
2019,1,60115220,0046
2019,4,60115170,0046
2019,5,60160250,0046
2019,2,60160230,0046
2019,1,60110370,0046
2019,3,60160230,0046
2019,1,60125070,0046
2019,11,60115170,0046
2019,3,60160110,0046
2019,6,60125160,0046
2019,5,60170320,0046
2019,7,60160230,0046
2019,1,60120000,0046
2019,2,60165121,0046
2019,1,60160230,0046
2019,6,60160230,0046
2019,10,60125120,0046
2019,22,60160230,0046
2019,37,60115280,0046
2019,11,60125150,0046
2019,2,60160230,0046
2019,5,60125160,0046
2019,1,60115280,0046
2019,4,60160120,0046
2019,39,60160230,0046
2019,1,60160230,0046
2019,6,60125160,0046
2019,2,60170020,0046
2019,25,60170250,0046
2019,5,60160140,0046
2019,1,60165070,0046
2019,40,60115280,0046
2019,6,60160020,0046
2019,1,60160110,0046
